year,state,state_code,office,candidate,party,percentage,winner,incumbent
1960,Illinois,IL,governor,Edward C. Gross,Labor,0.19,False,False
1960,Indiana,IN,governor,Matthew E. Welsh,Democratic,50.4,True,False
1960,Indiana,IN,governor,Crawford F. Parker,Republican,49.3,False,False
1960,Indiana,IN,governor,J. Ralston Miller,Prohibition,0.28,False,False
1960,Indiana,IN,governor,Herman Kronewitter,Labor,0.04,False,False
1960,Iowa,IA,governor,Norman A. Erbe,Republican,52.1,True,False
1960,Iowa,IA,governor,Edward Joseph McManus,Democratic,47.9,False,False
1960,Kansas,KS,governor,John Anderson Jr.,Republican,55.5,True,False
1960,Kansas,KS,governor,George Docking,Democratic,43.6,False,True
1960,Kansas,KS,governor,J.J. Steele,Prohibition,1.0,False,False
1960,Maine,ME,governor,John H. Reed,Republican,52.7,True,True
1960,Maine,ME,governor,Frank M. Coffin,Democratic,47.3,False,False
1960,Massachusetts,MA,governor,John Volpe,Republican,52.5,True,False
1960,Massachusetts,MA,governor,Joseph D. Ward,Democratic,46.8,False,False
1960,Massachusetts,MA,governor,Henning A. Blomen,Labor,0.39,False,False
1960,Massachusetts,MA,governor,Guy S. Williams,Prohibition,0.31,False,False
1960,Michigan,MI,governor,John Swainson,Democratic,50.5,True,False
1960,Michigan,MI,governor,Paul Douglas Bagwell,Republican,49.2,False,False
1960,Michigan,MI,governor,Robert Himmel Jr.,Workers,0.1,False,False
1960,Michigan,MI,governor,Delmar D. Gibbons,Prohibition,0.07,False,False
1960,Michigan,MI,governor,F.J. Toohey,Independent,0.06,False,False
1960,Michigan,MI,governor,Theos A. Grove,Labor,0.05,False,False
1960,Michigan,MI,governor,R. Roy Pursell,Independent American,0.04,False,False
1960,Minnesota,MN,governor,Elmer L. Andersen,Republican,50.6,True,False
1960,Minnesota,MN,governor,Orville Freeman,Minnesota Democratic-farmer-labor,49.1,False,True
1960,Minnesota,MN,governor,Rudolph Gustafson,Independent,0.36,False,False
1960,Missouri,MO,governor,John M. Dalton,Democratic,58.0,True,False
1960,Missouri,MO,governor,Edward G. Farmer,Republican,42.0,False,False
1960,Montana,MT,governor,Donald Grant Nutter,Republican,55.1,True,False
1960,Montana,MT,governor,Paul Cannon,Democratic,44.9,False,False
1960,Nebraska,NE,governor,Frank B. Morrison,Democratic,52.0,True,False
1960,Nebraska,NE,governor,John Cooper,Republican,48.0,False,False
1960,New Hampshire,NH,governor,Wesley Powell,Republican,55.5,True,True
1960,New Hampshire,NH,governor,Bernard L. Boutin,Democratic,44.5,False,False
1960,New Mexico,NM,governor,Edwin L. Mechem,Republican,50.33,True,False
1960,New Mexico,NM,governor,John Burroughs,Democratic,49.67,False,True
1960,North Carolina,NC,governor,Terry Sanford,Democratic,54.5,True,False
1960,North Carolina,NC,governor,Robert L. Gavin,Republican,45.5,False,False
1960,North Carolina,NC,governor,I. Beverly Lake,Independent,0.08,False,False
1960,North Dakota,ND,governor,William L. Guy,North Dakota Democratic-npl,49.4,True,False
1960,North Dakota,ND,governor,Clarence P. Dahl,Republican,44.5,False,False
1960,North Dakota,ND,governor,Herschel Lashkowitz,Independent,6.1,False,False
1960,Rhode Island,RI,governor,John A. Notte Jr.,Democratic,56.6,True,False
1960,Rhode Island,RI,governor,Christopher Del Sesto,Republican,43.4,False,True
1960,South Dakota,SD,governor,Archie M. Gubbrud,Republican,50.7,True,False
1960,South Dakota,SD,governor,Ralph Herseth,Democratic,49.3,False,True
1960,Texas,TX,governor,Price Daniel,Democratic,72.8,True,True
1960,Texas,TX,governor,William Steger,Republican,27.3,False,False
1960,Utah,UT,governor,George Dewey Clyde,Republican,52.7,True,True
1960,Utah,UT,governor,William Arthur Barlocker,Democratic,47.3,False,False
1960,Vermont,VT,governor,F. Ray Keyser Jr.,Republican,56.4,True,False
1960,Vermont,VT,governor,Russell F. Niquette,Democratic,43.6,False,False
1960,Washington,WA,governor,Albert Rosellini,Democratic,50.3,True,True
1960,Washington,WA,governor,Lloyd J. Andrews,Republican,48.9,False,False
1960,Washington,WA,governor,Henry Killman,Labor,0.7,False,False
1960,Washington,WA,governor,Jack W. Wright,Workers,0.1,False,False
1960,West Virginia,WV,governor,Wally Barron,Democratic,54.0,True,False
1960,West Virginia,WV,governor,Harold E. Neely,Republican,46.0,False,False
1960,Wisconsin,WI,governor,Gaylord Nelson,Democratic,51.6,True,True
1960,Wisconsin,WI,governor,Philip G. Kuehn,Republican,48.4,False,False
1962,Alabama,AL,governor,George Wallace,Democratic,96.3,True,False
1962,Alabama,AL,governor,Frank P. Walls,Republican,3.7,False,False
1962,Alaska,AK,governor,William A. Egan,Democratic,52.3,True,True
1962,Alaska,AK,governor,Mike Stepovich,Republican,47.7,False,False
1962,Arizona,AZ,governor,Paul Fannin,Republican,54.8,True,True
1962,Arizona,AZ,governor,Samuel Pearson Goddard Jr.,Democratic,45.2,False,False
1962,Arkansas,AR,governor,Orval Faubus,Democratic,73.3,True,True
1962,Arkansas,AR,governor,Willis Ricketts,Republican,26.7,False,False
1962,California,CA,governor,Pat Brown,Democratic,51.9,True,True
1962,California,CA,governor,Richard Nixon,Republican,46.9,False,False
1962,California,CA,governor,Robert L. Wyckoff,Prohibition,1.1,False,False
1962,Colorado,CO,governor,John A. Love,Republican,56.7,True,False
1962,Colorado,CO,governor,Stephen McNichols,Democratic,42.6,False,True
1962,Colorado,CO,governor,Louis K. Stephens,Labor,0.4,False,False
1962,Colorado,CO,governor,Stephen L. DeArvil,Independent,0.3,False,False
1962,Connecticut,CT,governor,John N. Dempsey,Democratic,53.2,True,True
1962,Connecticut,CT,governor,John deKoven Alsop,Republican,46.8,False,False
1962,Georgia,GA,governor,Carl Sanders,Democratic,99.95,True,False
1962,Hawaii,HI,governor,John A. Burns,Democratic,58.3,True,False
1962,Hawaii,HI,governor,William F. Quinn,Republican,41.7,False,True
1962,Idaho,ID,governor,Robert E. Smylie,Republican,54.6,True,True
1962,Idaho,ID,governor,Vernon K. Smith,Democratic,45.4,False,False
1962,Iowa,IA,governor,Harold Hughes,Democratic,52.6,True,False
1962,Iowa,IA,governor,Norman A. Erbe,Republican,47.4,False,True
1962,Kansas,KS,governor,John Anderson Jr.,Republican,53.4,True,True
1962,Kansas,KS,governor,Dale E. Saffels,Democratic,45.6,False,False
1962,Kansas,KS,governor,Vearl Bacon,Prohibition,1.0,False,False
1962,Maine,ME,governor,John H. Reed,Republican,50.08,True,True
1962,Maine,ME,governor,Maynard C. Dolloff,Democratic,49.92,False,False
1962,Maryland,MD,governor,J. Millard Tawes,Democratic,55.6,True,True
1962,Maryland,MD,governor,Frank Small,Republican,44.4,False,False
1962,Massachusetts,MA,governor,Endicott Peabody,Democratic,49.92,True,False
1962,Massachusetts,MA,governor,John Volpe,Republican,49.71,False,True
1962,Massachusetts,MA,governor,Henning A. Blomen,Labor,0.26,False,False
1962,Massachusetts,MA,governor,Guy S. Williams,Prohibition,0.11,False,False
1962,Michigan,MI,governor,George W. Romney,Republican,51.4,True,False
1962,Michigan,MI,governor,John Swainson,Democratic,48.5,False,True
1962,Michigan,MI,governor,James Sim,Labor,0.2,False,False
1962,Minnesota,MN,governor,Karl Rolvaag,Minnesota Democratic-farmer-labor,49.714,True,False
1962,Minnesota,MN,governor,Elmer L. Andersen,Republican,49.706,False,True
1962,Minnesota,MN,governor,William Braatz,Independent,0.58,False,False
1962,Nebraska,NE,governor,Frank B. Morrison,Democratic,52.2,True,True
1962,Nebraska,NE,governor,Fred A. Seaton,Republican,47.8,False,False
1962,Nevada,NV,governor,Grant Sawyer,Democratic,66.8,True,True
1962,Nevada,NV,governor,Oran K. Gragson,Republican,33.2,False,False
1962,New Hampshire,NH,governor,John W. King,Democratic,58.9,True,False
1962,New Hampshire,NH,governor,John Pillsbury,Republican,41.1,False,False
1962,New Mexico,NM,governor,Jack M. Campbell,Democratic,53.0,True,False
1962,New Mexico,NM,governor,Edwin L. Mechem,Republican,47.0,False,True
1962,New York,NY,governor,Nelson Rockefeller,Republican,53.1,True,True
1962,New York,NY,governor,Robert Morgenthau,Democratic,44.0,False,False
1962,New York,NY,governor,David H. Jaquith,Conservative,2.4,False,False
1962,New York,NY,governor,Richard Garza,Workers,0.3,False,False
1962,New York,NY,governor,Eric Hass,Labor,0.2,False,False
1962,North Dakota,ND,governor,William L. Guy,North Dakota Democratic-npl,50.44,True,True
1962,North Dakota,ND,governor,Mark Andrews,Republican,49.56,False,False
1962,Ohio,OH,governor,Jim Rhodes,Republican,58.9,True,False
1962,Ohio,OH,governor,Michael DiSalle,Democratic,41.1,False,True
1962,Oklahoma,OK,governor,Henry Bellmon,Republican,55.3,True,False
1962,Oklahoma,OK,governor,W.P. Atkinson,Democratic,44.4,False,False
1962,Oklahoma,OK,governor,Richard Zavitz,Independent,0.3,False,False
1962,Oregon,OR,governor,Mark Hatfield,Republican,54.2,True,True
1962,Oregon,OR,governor,Robert Y. Thornton,Democratic,41.6,False,False
1962,Oregon,OR,governor,Robert H. Wampler,Independent,4.1,False,False
1962,Pennsylvania,PA,governor,William Scranton,Republican,55.4,True,False
1962,Pennsylvania,PA,governor,Richardson Dilworth,Democratic,44.3,False,False
1962,Pennsylvania,PA,governor,George Sam Taylor,Labor,0.33,False,False
1962,Rhode Island,RI,governor,John Chafee,Republican,50.06,True,False
1962,Rhode Island,RI,governor,John A. Notte Jr.,Democratic,49.94,False,True
1962,South Carolina,SC,governor,Donald S. Russell,Democratic,100.0,True,False
1962,South Dakota,SD,governor,Archie M. Gubbrud,Republican,56.1,True,True
1962,South Dakota,SD,governor,Ralph Herseth,Democratic,43.9,False,False
1962,Tennessee,TN,governor,Frank G. Clement,Democratic,50.9,True,False
1962,Tennessee,TN,governor,William Anderson,Independent,32.8,False,False
1962,Tennessee,TN,governor,Hubert David Patty,Republican,16.1,False,False
1962,Tennessee,TN,governor,E.B. Bowles,Independent,0.2,False,False
1962,Texas,TX,governor,John Connally,Democratic,54.0,True,False
1962,Texas,TX,governor,Jack Cox,Republican,45.6,False,False
1962,Texas,TX,governor,Jack Carswell,"Constitution Party (us, 1952)",0.45,False,False
1962,Vermont,VT,governor,Philip H. Hoff,Democratic,50.54,True,False
1962,Vermont,VT,governor,F. Ray Keyser Jr.,Republican,49.46,False,True
1962,Wisconsin,WI,governor,John W. Reynolds Jr.,Democratic,50.37,True,False
1962,Wisconsin,WI,governor,Philip G. Kuehn,Republican,49.43,False,False
1962,Wisconsin,WI,governor,Adolf Wiggert,Independent,0.2,False,False
1962,Wyoming,WY,governor,Clifford Hansen,Republican,54.5,True,False
1962,Wyoming,WY,governor,Jack R. Gage,Democratic,45.5,False,True
1964,Arizona,AZ,governor,Sam Goddard Jr.,Democratic,53.2,True,False
1964,Arizona,AZ,governor,Richard Kleindienst,Republican,46.8,False,False
1964,Arkansas,AR,governor,Orval Faubus,Democratic,57.0,True,True
1964,Arkansas,AR,governor,Winthrop Rockefeller,Republican,43.0,False,False
1964,Delaware,DE,governor,Charles L. Terry Jr.,Democratic,51.4,True,False
1964,Delaware,DE,governor,David P. Buckson,Republican,48.7,False,False
1964,Florida,FL,governor,W. Haydon Burns,Democratic,56.2,True,False
1964,Florida,FL,governor,Charles R. Holley,Republican,41.3,False,False
1964,Florida,FL,governor,Write-ins,,2.6,False,False
1964,Illinois,IL,governor,Otto Kerner Jr.,Democratic,51.9,True,True
1964,Illinois,IL,governor,Charles H. Percy,Republican,48.1,False,False
1964,Indiana,IN,governor,Roger D. Branigin,Democratic,56.2,True,False
1964,Indiana,IN,governor,Richard O. Ristine,Republican,43.5,False,False
1964,Indiana,IN,governor,Chester G. Bohannon,Prohibition,0.28,False,False
1964,Indiana,IN,governor,Gordon A. Long,Labor,0.06,False,False
1964,Iowa,IA,governor,Harold Hughes,Democratic,68.1,True,True
1964,Iowa,IA,governor,Evan Hultman,Republican,31.3,False,False
1964,Iowa,IA,governor,Robert Dilley,Conservative,0.7,False,False
1964,Kansas,KS,governor,William H. Avery,Republican,50.9,True,False
1964,Kansas,KS,governor,Harry G. Wiles,Democratic,47.1,False,False
1964,Kansas,KS,governor,Kenneth L. Myers,Conservative,1.4,False,False
1964,Kansas,KS,governor,Harry E. Livermore,Prohibition,0.7,False,False
1964,Massachusetts,MA,governor,John Volpe,Republican,50.27,True,False
1964,Massachusetts,MA,governor,Francis Bellotti,Democratic,49.29,False,False
1964,Massachusetts,MA,governor,Francis A. Votano,Labor,0.27,False,False
1964,Massachusetts,MA,governor,Guy S. Williams,Prohibition,0.16,False,False
1964,Michigan,MI,governor,George W. Romney,Republican,55.9,True,True
1964,Michigan,MI,governor,Neil Staebler,Democratic,43.7,False,False
1964,Michigan,MI,governor,Frank Lovell,Workers,0.18,False,False
1964,Michigan,MI,governor,Albert B. Cleage Jr.,Independent,0.15,False,False
1964,Michigan,MI,governor,James Horvath,Labor,0.06,False,False
1964,Missouri,MO,governor,Warren E. Hearnes,Democratic,62.1,True,False
1964,Missouri,MO,governor,Ethan Shepley,Republican,37.9,False,False
1964,Montana,MT,governor,Tim Babcock,Republican,51.3,True,True
1964,Montana,MT,governor,Roland Renne,Democratic,48.7,False,False
1964,Nebraska,NE,governor,Frank B. Morrison,Democratic,60.0,True,True
1964,Nebraska,NE,governor,Dwight Burney,Republican,40.0,False,False
1964,New Hampshire,NH,governor,John W. King,Democratic,66.8,True,True
1964,New Hampshire,NH,governor,John Pillsbury,Republican,33.2,False,False
1964,New Mexico,NM,governor,Jack M. Campbell,Democratic,60.2,True,True
1964,New Mexico,NM,governor,Merle H. Tucker,Republican,39.8,False,False
1964,North Carolina,NC,governor,Dan K. Moore,Democratic,56.6,True,False
1964,North Carolina,NC,governor,Robert L. Gavin,Republican,43.4,False,False
1964,North Dakota,ND,governor,William L. Guy,North Dakota Democratic-npl,55.7,True,True
1964,North Dakota,ND,governor,Donald M. Halcrow,Republican,44.3,False,False
1964,Rhode Island,RI,governor,John Chafee,Republican,61.2,True,True
1964,Rhode Island,RI,governor,Edward P. Gallogly,Democratic,38.9,False,False
1964,South Dakota,SD,governor,Nils Boe,Republican,51.7,True,False
1964,South Dakota,SD,governor,John F. Lindley,Democratic,48.3,False,False
1964,Texas,TX,governor,John Connally,Democratic,73.8,True,True
1964,Texas,TX,governor,Jack Crichton,Republican,26.0,False,False
1964,Texas,TX,governor,John C. Williams,"Constitution Party (us, 1952)",0.2,False,False
1964,Utah,UT,governor,Cal Rampton,Democratic,57.0,True,False
1964,Utah,UT,governor,Mitchell Melich,Republican,43.0,False,False
1964,Vermont,VT,governor,Philip H. Hoff,Democratic,65.4,True,True
1964,Vermont,VT,governor,Ralph A. Foote,Republican,34.6,False,False
1964,Washington,WA,governor,Daniel J. Evans,Republican,55.8,True,False
1964,Washington,WA,governor,Albert Rosellini,Democratic,43.9,False,True
1964,Washington,WA,governor,Henry Killman,Labor,0.4,False,False
1964,West Virginia,WV,governor,Hulett C. Smith,Democratic,54.9,True,False
1964,West Virginia,WV,governor,Cecil Underwood,Republican,45.1,False,False
1964,Wisconsin,WI,governor,Warren P. Knowles,Republican,50.6,True,False
1964,Wisconsin,WI,governor,John W. Reynolds Jr.,Democratic,49.4,False,True
1966,Alabama,AL,governor,Lurleen Wallace,Democratic,63.4,True,False
1966,Alabama,AL,governor,James D. Martin,Republican,31.0,False,False
1966,Alabama,AL,governor,Carl Robinson,Independent,5.6,False,False
1966,Alaska,AK,governor,Wally Hickel,Republican,50.0,True,False
1966,Alaska,AK,governor,William A. Egan,Democratic,48.4,False,True
1966,Alaska,AK,governor,John F. Grasse,Independent,1.6,False,False
1966,Arizona,AZ,governor,Jack Williams,Republican,53.8,True,False
1966,Arizona,AZ,governor,Sam Goddard Jr.,Democratic,46.2,False,True
1966,Arkansas,AR,governor,Winthrop Rockefeller,Republican,54.4,True,False
1966,Arkansas,AR,governor,James D. Johnson,Democratic,45.6,False,False
1966,California,CA,governor,Ronald Reagan,Republican,57.6,True,False
1966,California,CA,governor,Pat Brown,Democratic,42.3,False,True
1966,Colorado,CO,governor,John A. Love,Republican,54.1,True,True
1966,Colorado,CO,governor,Robert Lee Knous,Democratic,43.5,False,False
1966,Colorado,CO,governor,Levi Martinez,Independent,2.5,False,False
1966,Connecticut,CT,governor,John N. Dempsey,Democratic,55.7,True,True
1966,Connecticut,CT,governor,E. Clayton Gengras,Republican,44.3,False,False
1966,Florida,FL,governor,Claude R. Kirk Jr.,Republican,55.1,True,False
1966,Florida,FL,governor,Robert King High,Democratic,44.9,False,False
1966,Georgia,GA,governor,Election:,,,True,False
1966,Georgia,GA,governor,Bo Callaway,Republican,46.53,True,False
1966,Georgia,GA,governor,Lester Maddox,Democratic,46.22,False,False
1966,Georgia,GA,governor,Ellis Arnall,Independent,7.08,False,False
1966,Georgia,GA,governor,Delegate count:,,,True,False
1966,Hawaii,HI,governor,John A. Burns,Democratic,51.1,True,True
1966,Hawaii,HI,governor,Randolph Crossley,Republican,48.9,False,False
1966,Idaho,ID,governor,Don Samuelson,Republican,41.4,True,False
1966,Idaho,ID,governor,Cecil Andrus,Democratic,37.1,False,False
1966,Idaho,ID,governor,Perry Swisher,Independent,12.2,False,False
1966,Idaho,ID,governor,Philip Jungert,Independent,9.2,False,False
1966,Idaho,ID,governor,Don Walker,Independent,0.1,False,False
1966,Iowa,IA,governor,Harold Hughes,Democratic,55.3,True,True
1966,Iowa,IA,governor,William G. Murray,Republican,44.2,False,False
1966,Iowa,IA,governor,David B. Quiner,Independent,0.4,False,False
1966,Iowa,IA,governor,Charles Sloca,Independent,0.1,False,False
1966,Kansas,KS,governor,Robert Docking,Democratic,54.8,True,False
1966,Kansas,KS,governor,William H. Avery,Republican,43.9,False,True
1966,Kansas,KS,governor,Rolland Ernest Fisher,Prohibition,0.7,False,False
1966,Kansas,KS,governor,Carson Crawford,Conservative,0.6,False,False
1966,Maine,ME,governor,Kenneth M. Curtis,Democratic,53.1,True,False
1966,Maine,ME,governor,John H. Reed,Republican,46.9,False,True
1966,Maryland,MD,governor,Spiro Agnew,Republican,49.5,True,False
1966,Maryland,MD,governor,George P. Mahoney,Democratic,40.6,False,False
1966,Maryland,MD,governor,Hyman A. Pressman,Independent,9.9,False,False
1966,Massachusetts,MA,governor,John A. Volpe,Republican,62.5,True,True
1966,Massachusetts,MA,governor,Edward J. McCormack Jr.,Democratic,36.9,False,False
1966,Massachusetts,MA,governor,Henning A. Blomen,Labor,0.3,False,False
1966,Massachusetts,MA,governor,John C. Hedges,Prohibition,0.2,False,False
1966,Michigan,MI,governor,George W. Romney,Republican,60.5,True,True
1966,Michigan,MI,governor,Zolton Ferency,Democratic,39.1,False,False
1966,Michigan,MI,governor,James Horvath,Labor,0.3,False,False
